"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Impact_SubUV.M_Impact_SubUV","0","9","1","1","7.465759","0","28"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Gradient/M_Opaque_Hammer_Spin.M_Opaque_Hammer_Spin","0","10","1","1","2.257792","0","61"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FlowingLava_HOT_red_Cool.M_FlowingLava_HOT_red_Cool","0","4","1","1","2.917632","0","13"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_JaggedRockFireBase_MeshEmit.M_JaggedRockFireBase_MeshEmit","0","3","3","1","2.842298","0","5"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Fire/M_JaggedRockFire_MeshEmit_Lit.M_JaggedRockFire_MeshEmit_Lit","0","50","1","1","41.174847","0","723"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CrackedGroundFire.M_CrackedGroundFire","0","6","1","1","2.106511","0","26"
"/Game/AssetPacks/InfinityBladeEffects/Effects/Masters/M_Add_Mesh_2Sided_Pan_Base_Master.M_Add_Mesh_2Sided_Pan_Base_Master","0","10","1","1","7.022938","0","47"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans_Master.M_Tornado_Fire_Trans_Master","0","20","1","1","13.738856","0","112"
"/Game/Grimoire/open/tex-1/open1.open1","0","14","1","1","12.614940","0","74"
"/Game/Grimoire/closed/tex-3/lambert3.lambert3","0","26","1","1","24.545322","0","259"
"/Game/Grimoire/closed/tex-3/lambert2.lambert2","0","26","1","1","24.428026","0","224"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_AquaWall.M_AquaWall","0","60","1","1","0.000000","0","332"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_AquaShield.M_AquaShield","0","60","1","1","0.000000","0","233"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicAuraVFX/Essentials/Materials/M_Flames.M_Flames","0","10","1","1","10.215167","0","64"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicalExplosionsVFX/Essentials/Materials/M_Flames.M_Flames","0","10","1","1","10.191837","0","40"
"/Game/AssetPacks/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Fort_Wall_Destroyed.M_Breakables_Fort_Wall_Destroyed","0","26","1","1","22.279285","0","190"
"/Game/AssetPacks/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Fort_Wall_Destroyed_Trim.M_Breakables_Fort_Wall_Destroyed_Trim","0","26","1","1","0.000000","0","190"
"/Game/AssetPacks/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Pots_Red.M_Breakables_Pots_Red","0","26","1","1","22.271357","0","217"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/Beakable_Master_MeshEmit.Beakable_Master_MeshEmit","0","59","1","1","49.540699","0","878"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BladeSwipe04.M_BladeSwipe04","0","15","1","1","10.964160","0","108"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SnowSubUV_2_3_MeshEmit.M_SnowSubUV_2_3_MeshEmit","0","9","1","1","0.000000","0","51"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SnowSubUV_2_3.M_SnowSubUV_2_3","0","9","1","1","0.000000","0","51"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Shard_Tiled_Mesh_Unlit_01.M_Ice_Shard_Tiled_Mesh_Unlit_01","0","12","1","1","6.540791","0","65"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Shard_Tiled_D.M_Ice_Shard_Tiled_D","0","26","1","1","22.343040","0","194"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowNoise_Radial_01_Trans.M_GlowNoise_Radial_01_Trans","0","9","1","1","0.000000","0","51"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowNoise_Radial_01.M_GlowNoise_Radial_01","0","9","1","1","0.000000","0","34"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowNoise_01_2sided_MeshEmit.M_GlowNoise_01_2sided_MeshEmit","0","10","1","1","0.000000","0","25"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowNoise_01_2sided.M_GlowNoise_01_2sided","0","15","1","1","0.000000","0","50"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_subUV.M_Fire_Trans_subUV","0","9","1","1","7.357333","0","38"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_subUV.M_Fire_Add_subUV","0","9","1","1","0.000000","0","34"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_2side_subUV.M_Fire_Add_2side_subUV","0","15","1","1","10.632853","0","96"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Sprite_01_5x5_SubUV.M_Fire_Sprite_01_5x5_SubUV","0","9","1","1","0.000000","0","34"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans_03.M_Tornado_Fire_Trans_03","0","25","1","1","17.002268","0","200"
"/Game/Grimoire/closed/tex-2/lambert3.lambert3","0","26","1","1","25.606596","0","258"
"/Game/Grimoire/closed/tex-2/lambert2.lambert2","0","26","1","1","0.000000","0","258"
"/Game/Grimoire/closed/tex-1/lambert3.lambert3","0","26","1","1","24.750036","0","245"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Enemy/M_Enemy_GreaterSpiderBoss_FX_Master.M_Enemy_GreaterSpiderBoss_FX_Master","0","38","1","1","35.210384","0","439"
"/Game/AssetPacks/InfinityBladeEffects/Enemy/Enemy_Chicken/Materials/M_Survival_CA_Chicken_02.M_Survival_CA_Chicken_02","0","38","1","1","33.560688","0","392"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Bats_Trans_mobile.M_Bats_Trans_mobile","0","9","1","1","7.527302","0","53"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LightSconces_Glow.M_LightSconces_Glow","0","26","1","1","27.059715","0","221"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_YinYang_Circle.M_YinYang_Circle","0","15","1","1","10.860303","0","77"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_IceTrap_Shard.M_IceTrap_Shard","0","38","1","1","17.779562","0","419"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowNoise_01.M_GlowNoise_01","0","9","1","1","0.000000","0","34"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_RadialRings_02.M_Flare_Add_RadialRings_02","0","9","1","1","0.000000","0","34"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_DetailMask_2sided.M_Fire_Trans_DetailMask_2sided","0","20","1","1","13.811132","0","136"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_Tile_Pan_mobile.M_Fire_Trans_Tile_Pan_mobile","0","20","6","1","15.855151","0","124"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_Tile_2sided_MeshEmit.M_Fire_Trans_Tile_2sided_MeshEmit","0","20","3","1","4.726726","0","224"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_Tile_2sided.M_Fire_Trans_Tile_2sided","0","20","1","1","14.066760","0","120"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_Tile_Grey_2Sided_meshEmit.M_Fire_Add_Tile_Grey_2Sided_meshEmit","0","20","1","1","14.452573","0","153"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_Tile_Grey_2sided.M_Fire_Add_Tile_Grey_2sided","0","20","1","1","13.675941","0","153"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_TilePan_2sided_Blue.M_Fire_Trans_TilePan_2sided_Blue","0","15","1","1","6.587771","0","119"
"/Game/AssetPacks/Orasot_Bundle/Stylized_Landscape_5_Bioms/Global/Materials/M_Master_Flower.M_Master_Flower","0","168","3","2","171.263977","0","2882"
"/Game/Grimoire/closed/tex-1/lambert2.lambert2","0","26","1","1","27.166899","0","215"
"/Game/AssetPacks/InfinityBladeEffects/Enemy/Enemy_Chicken/Materials/M_EnemyChicken.M_EnemyChicken","0","54","1","1","47.854668","0","623"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SparkCore_Add_01_mobile.M_SparkCore_Add_01_mobile","0","9","1","1","0.000000","0","34"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Spark_2_2_01.M_Spark_2_2_01","0","9","1","1","0.000000","0","34"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Snow.M_Snow","0","5","1","1","4.460531","0","19"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Trans_subUV_mobile.M_Smoke_Trans_subUV_mobile","0","9","1","1","0.000000","0","51"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Add_subUV_mult.M_Smoke_Add_subUV_mult","0","9","1","1","0.000000","0","28"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/ICE/M_JaggedRockIce_MeshEmit_Blue.M_JaggedRockIce_MeshEmit_Blue","0","26","1","1","23.205681","0","250"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_IceSword.M_IceSword","0","15","1","1","0.000000","0","134"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_RadialRings_03.M_Flare_Add_RadialRings_03","0","9","1","1","0.000000","0","34"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_RadialRings_01.M_Flare_Add_RadialRings_01","0","9","1","1","0.000000","0","34"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_TilePan_2sided_meshEmit_01.M_Fire_Trans_TilePan_2sided_meshEmit_01","0","20","1","1","0.000000","0","198"
"/Game/AssetPacks/Orasot_Bundle/Stylized_Landscape_5_Bioms/Global/Materials/M_Fog.M_Fog","0","25","1","1","24.079943","0","169"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicalExplosionsVFX/Essentials/Materials/M_SmokeSubUV.M_SmokeSubUV","0","72","1","1","89.911369","0","1469"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_Debris_Boxes_Trans.M_IB_Debris_Boxes_Trans","0","6","1","1","5.701986","0","26"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_Debris_Boxes_Opaque.M_IB_Debris_Boxes_Opaque","0","6","1","1","4.656938","0","22"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Trans.M_IB_AnimGrid_Trans","0","54","1","1","57.990097","0","677"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Addit_subUV_mobile.M_Smoke_Addit_subUV_mobile","0","9","1","1","7.316052","0","43"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeTile_Trail_01.M_SmokeTile_Trail_01","0","6","1","1","2.517569","0","26"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Trans_subUV_4_8_mobile.M_Smoke_Trans_subUV_4_8_mobile","0","9","1","1","0.000000","0","51"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeWispy_Pan.M_SmokeWispy_Pan","0","9","1","1","8.149508","0","47"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeWispy_Gradient_Pan.M_SmokeWispy_Gradient_Pan","0","9","1","1","0.000000","0","51"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeSingle_Trans_mobile.M_SmokeSingle_Trans_mobile","0","9","1","1","0.000000","0","51"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeSingle_Add.M_SmokeSingle_Add","0","9","1","1","0.000000","0","28"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_IceSkills_Base.M_IceSkills_Base","0","9","1","1","0.000000","0","51"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/ICE/M_IceSkills_Base_Lit.M_IceSkills_Base_Lit","0","12","1","1","10.418094","0","53"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Plate_Floor_2_Ice.M_Plate_Floor_2_Ice","0","23","5","1","26.023092","0","194"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/ICE/M_JaggedRockIce_MeshEmit.M_JaggedRockIce_MeshEmit","0","35","1","1","33.235508","0","399"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_HealSpiral_Add.M_HealSpiral_Add","0","5","1","1","4.481085","0","19"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ReflectArrow_Grad.M_ReflectArrow_Grad","0","12","1","1","2.308599","0","61"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlastWave_mobile.M_BlastWave_mobile","0","9","1","1","0.000000","0","34"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_TilePan_2sided_meshEmit.M_Fire_Trans_TilePan_2sided_meshEmit","0","15","1","1","0.000000","0","119"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_TilePan_2sided.M_Fire_Trans_TilePan_2sided","0","20","1","1","0.000000","0","198"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Ribbon_Pan_Add.M_Fire_Ribbon_Pan_Add","0","12","1","1","9.678917","0","71"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_Tile_2Sided.M_Fire_Add_Tile_2Sided","0","20","1","1","14.608976","0","138"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_DetailMask_meshEmit.M_Fire_Add_DetailMask_meshEmit","0","20","1","1","0.000000","0","138"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Fire/M_Fire_Trans_TilePan_2sided_meshEmit_02.M_Fire_Trans_TilePan_2sided_meshEmit_02","0","10","1","1","8.491368","0","35"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_subUV_2.M_Fire_Add_subUV_2","0","9","1","1","0.000000","0","34"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans.M_Tornado_Fire_Trans","0","20","1","1","13.386109","0","155"
"/Game/AssetPacks/Hack_And_Slash_FX/Materials/DEMO/M_Surface.M_Surface","0","35","1","1","30.069942","0","339"
"/Game/AssetPacks/Orasot_Bundle/StylizedForestLandscape/Materials/M_Cloud.M_Cloud","0","5","1","1","4.001849","0","12"
"/Game/AssetPacks/Orasot_Bundle/StylizedForestLandscape/Materials/M_Decal.M_Decal","0","23","1","1","23.686510","0","205"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_EnergyWall.M_EnergyWall","0","60","1","1","78.464401","0","903"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicalExplosionsVFX/Essentials/Materials/M_Rock.M_Rock","0","26","1","1","25.281521","0","234"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicAuraVFX/Essentials/Materials/M_Meteor.M_Meteor","0","26","1","1","26.410519","0","269"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Masked_Trans.M_IB_AnimGrid_Masked_Trans","0","54","1","1","0.000000","0","677"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Trans_MeshMat.M_IB_AnimGrid_Trans_MeshMat","0","54","1","1","56.023724","0","715"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/ICE/M_IceShard.M_IceShard","0","6","1","1","0.000000","0","21"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/ICE/M_IceChunksBase.M_IceChunksBase","0","12","2","1","10.433927","0","70"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/ICE/M_IceBlastIcicles_Fade.M_IceBlastIcicles_Fade","0","72","1","1","77.019142","0","1261"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_IceBlastIcicles.M_IceBlastIcicles","0","6","3","1","2.377531","0","17"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/ICE/M_IceBlastBase.M_IceBlastBase","0","72","1","1","76.091377","0","1394"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Attack_Top.M_Ice_Attack_Top","0","15","1","1","11.744237","0","123"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Attack_Side_Add.M_Ice_Attack_Side_Add","0","15","1","1","10.565876","0","104"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Attack_Side.M_Ice_Attack_Side","0","15","1","1","0.000000","0","123"
"/Game/AssetPacks/InfinityBladeEffects/Effects/OLD/Effects/FX_Materials/Gradient/M_Add_Unlit_TerminGlow.M_Add_Unlit_TerminGlow","0","10","1","1","0.000000","0","25"
"/Game/AssetPacks/Orasot_Bundle/LowPolyForestVol2/Materials/M_Grass.M_Grass","0","84","1","1","91.635536","0","2044"
"/Game/AssetPacks/Orasot_Bundle/LowPolyForestVol2/Materials/M_Water.M_Water","0","31","1","1","65.479401","0","360"
"/Game/HandPaintedEnvironment/Assets/Landscape/Materials/Landscape_matWinter.Landscape_matWinter","0","827","805","13","721.475342","0","1003"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_EnergyShield.M_EnergyShield","0","60","1","1","78.060028","0","935"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_NatureShield.M_NatureShield","0","60","1","1","78.358032","0","767"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicalExplosionsVFX/Essentials/Materials/M_Meteor.M_Meteor","0","26","1","1","25.672930","0","250"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_EarthShield.M_EarthShield","0","60","1","1","81.611832","0","845"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Trans_MeshEmit.M_IB_AnimGrid_Trans_MeshEmit","0","72","1","1","15.982409","0","1429"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Gradient/M_Impact_IB_SubUV.M_Impact_IB_SubUV","0","9","1","1","7.266788","0","45"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowVert_Trans.M_GlowVert_Trans","0","9","1","1","0.000000","0","51"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_Bubbles.M_Bubbles","0","60","1","1","79.998543","0","687"
"/Game/HandPaintedEnvironment/Assets/Landscape/Materials/Landscape_mat.Landscape_mat","0","1095","1073","17","951.004150","0","1254"
"/Game/HandPaintedEnvironment/Assets/Landscape/Foliage/Grass_3_mat.Grass_3_mat","0","84","1","1","79.817261","0","1188"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_ArcaneWall.M_ArcaneWall","0","60","1","1","85.600891","0","787"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_ArcaneShield.M_ArcaneShield","0","60","1","1","0.000000","0","767"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicalExplosionsVFX/Essentials/Materials/M_GroundCracks.M_GroundCracks","0","40","1","1","61.525932","0","407"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicalExplosionsVFX/Essentials/Materials/M_CircleSoft.M_CircleSoft","0","36","1","1","47.504501","0","384"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicalExplosionsVFX/Essentials/Materials/M_CircleHard.M_CircleHard","0","40","1","1","58.537266","0","449"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_2_Trans.M_IB_AnimGrid_2_Trans","0","54","1","1","0.000000","0","677"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Portal_Add.M_Portal_Add","0","9","1","1","7.495962","0","33"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Heal_Add_2Sided.M_Heal_Add_2Sided","0","5","1","1","4.208672","0","15"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Glowing_Eyes.M_Glowing_Eyes","0","5","1","1","4.104106","0","19"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans_02.M_Tornado_Fire_Trans_02","0","15","1","1","3.144875","0","121"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Add.M_Tornado_Fire_Add","0","20","1","1","13.082871","0","173"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicAuraVFX/Essentials/Materials/M_Ribbon.M_Ribbon","0","36","1","1","35.104256","0","412"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicalExplosionsVFX/Essentials/Materials/M_MasterSpriteMat.M_MasterSpriteMat","0","60","1","1","68.110619","0","1027"
"/Game/HandPaintedEnvironment/Assets/Landscape/Foliage/Grass_3_mat_snow.Grass_3_mat_snow","0","84","1","1","0.000000","0","1188"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Portal_Trans.M_Portal_Trans","0","9","1","1","6.819006","0","35"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LeachBeam_Trans.M_LeachBeam_Trans","0","6","1","1","4.371521","0","26"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CombatArea_Base.M_CombatArea_Base","0","9","1","1","0.000000","0","34"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowVert_Add.M_GlowVert_Add","0","9","1","1","0.000000","0","28"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Misc/M_Targeting_Enemy.M_Targeting_Enemy","0","12","1","1","8.813042","0","80"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlastWave_MeshEmit_Trans.M_BlastWave_MeshEmit_Trans","0","9","1","1","0.000000","0","51"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlastWave_MeshEmit_2Sided.M_BlastWave_MeshEmit_2Sided","0","15","1","1","9.560149","0","124"
"/Game/HandPaintedEnvironment/Assets/Landscape/Foliage/Grass_2_mat.Grass_2_mat","0","84","1","1","0.000000","0","1188"
"/Game/HandPaintedEnvironment/Assets/Landscape/Foliage/Grass_2_mat_snowy.Grass_2_mat_snowy","0","84","1","1","0.000000","0","1188"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Fire/M_FlickerGlow_Forge.M_FlickerGlow_Forge","0","6","1","1","5.018905","0","26"
"/Game/AssetPacks/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_Master_DepthFade.M_Trans_Sprite_Master_DepthFade","0","9","1","1","7.322415","0","46"
"/Game/AssetPacks/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_Master.M_Trans_Sprite_Master","0","12","1","1","0.000000","0","77"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Add_Unlit_EndGate.M_Add_Unlit_EndGate","0","9","1","1","7.203190","0","45"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke3_Trans_subUV_mobile.M_Smoke3_Trans_subUV_mobile","0","9","1","1","0.000000","0","51"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke3_Add_subUV_mobile.M_Smoke3_Add_subUV_mobile","0","9","1","1","0.000000","0","28"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_TraceTrail_Fire.M_TraceTrail_Fire","0","10","1","1","3.156134","0","55"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlastWave_MeshEmit.M_BlastWave_MeshEmit","0","12","1","1","1.799081","0","52"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlastWave_2sided.M_BlastWave_2sided","0","20","1","1","2.974083","0","204"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_WindWall.M_WindWall","0","60","1","1","75.961243","0","879"
"/Game/AssetPacks/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_WindShield.M_WindShield","0","60","1","1","75.434601","0","792"
"/Game/AssetPacks/InfinityBladeEffects/Maps/LevelContent/Architecture/M_1Meter_01.M_1Meter_01","0","26","1","1","22.956774","0","281"
"/Game/AssetPacks/InfinityBladeEffects/Environments/Plains/Env_Plains_Ruins/Materials/M_PLains_FloorStone.M_PLains_FloorStone","0","35","1","1","30.607563","0","368"
"/Game/AssetPacks/InfinityBladeEffects/Environments/Misc/Env_ALL_Artifacts/Materials/M_Env_Health_Terminus.M_Env_Health_Terminus","0","35","1","1","29.092337","0","305"
"/Game/AssetPacks/InfinityBladeEffects/Effects/Masters/M_Add_Trail_2Sided_Pan_Master.M_Add_Trail_2Sided_Pan_Master","0","30","2","2","20.392410","0","184"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_JaggedRockFire_MeshEmit_Master.M_JaggedRockFire_MeshEmit_Master","0","35","1","1","0.000000","0","373"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_Tile_2sided_Master.M_Fire_Trans_Tile_2sided_Master","0","20","1","1","13.878481","0","172"
"/Game/AssetPacks/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke2_Trans_subUV_mobile.M_Smoke2_Trans_subUV_mobile","0","9","1","1","0.000000","0","51"
